ECOCYC	Fig6_neg_replicate1	Fig6_neg_replicate2	Fig6_pos_replicate1	Fig6_pos_replicate2
EG11218	2.1758E-05	5.77519E-05	4.05073E-05	2.89845E-05
EG10730	6.14568E-06	1.67785E-05	2.71579E-06	2.40593E-05
EG10145	4.62337E-06	2.31691E-05	7.62751E-06	2.69234E-05
EG11210	2.75025E-05	1.59705E-05	1.65904E-05	9.93365E-06
EG11092	0.000657847	0.001332036	0.000811551	0.001368163
EG10164	0.001293249	0.000888887	0.001231582	0.00097266
EG10165	0.001422802	0.000855317	0.001290002	0.001048985
G7454	2.62804E-05	4.80213E-05	3.4942E-05	4.91573E-05
G7455	2.62991E-05	4.90631E-05	5.13289E-05	5.46957E-05
EG11489	4.57268E-06	1.16517E-05	1.60307E-05	1.25309E-05
G6547	1.3718E-05	2.33034E-05	2.82895E-06	1.56636E-05
G6548	0	3.1911E-06	0	2.14493E-06
G6546	9.80113E-05	7.59025E-05	8.05839E-05	6.03447E-05
G6545	1.0693E-05	2.72471E-06	5.51283E-06	0
G6544	1.5001E-05	2.54829E-05	1.03118E-05	1.199E-05
G6543	6.00041E-06	1.40156E-05	9.79618E-06	9.42072E-06
G7394	0.001800727	0.000645404	0.001471148	0.00039876
G7329	0.000276717	0.000184987	0.000238666	0.000148874
EG12386	8.17703E-05	6.97204E-05	7.39368E-05	4.09381E-05
EG10166	0.003201133	0.012040708	0.003397611	0.011337649
EG12203	0.000191138	0.001438986	0.000218982	0.001154062
EG12204	0.00144967	0.000571799	0.001154859	0.000646237
EG11111	0.00318795	0.00168841	0.002377426	0.001352336
EG12179	0.002591533	0.000622401	0.001836717	0.000506786
EG12205	0	1.99556E-05	2.01878E-06	3.35334E-06
G6511	2.34946E-05	0.001127491	4.6432E-05	0.000945642
G6510	0	1.99556E-05	2.01878E-06	2.68267E-05
G6825	5.48206E-05	0.000104767	2.22066E-05	0.000117367
EG11447	0.003336226	0.002602314	0.003030812	0.002338631
G0-8785	0.010272006	0.006217426	0.008622156	0.005435358
G0-8874	0.001691847	0.001209504	0.001272523	0.000987191
EG10018	2.75011E-05	5.83053E-05	3.23442E-05	5.22541E-05
EG10167	0.001457421	0.001132771	0.001398625	0.000943192
EG12318	2.33923E-05	2.80903E-05	3.96455E-05	1.88812E-05
G6263	3.57745E-05	5.7299E-05	5.26962E-05	6.65244E-05
G6760	0.000237441	0.000193486	0.000248555	0.000216756
EG12367	1.32643E-06	1.31815E-05	4.51337E-06	7.95139E-06
G6322	1.36284E-06	8.68166E-07	0	2.33419E-06
G6320	0	1.16008E-06	0	2.59921E-06
G6321	0	4.78665E-06	7.74776E-06	6.43479E-06
G6319	2.01198E-05	2.01963E-05	1.25731E-05	3.13273E-05
G6318	1.73401E-06	6.99587E-06	4.46986E-06	2.47492E-06
EG12177	0.000104565	5.17212E-05	9.89382E-05	3.58184E-05
G7024	6.75508E-05	6.18804E-05	2.93575E-05	4.58963E-05
EG10169	2.98487E-05	0.000108654	5.62782E-05	0.000128538
G6620	3.07309E-05	6.02588E-05	2.9954E-05	3.28963E-05
EG10170	0.000113631	0.000192125	0.000150255	0.000204435
G0-8878	0	1.22142E-05	0	0
EG11653	4.67695E-05	4.46903E-05	2.94705E-05	3.56018E-05
EG10172	4.63365E-05	7.60455E-05	5.34464E-05	6.05307E-05
EG12504	0.000789786	0.000558391	0.000897433	0.000464043
EG10173	0.001140249	0.000828639	0.001201207	0.000777539
EG10174	0.001195115	0.000895317	0.001182502	0.000858367
EG10012	4.77088E-05	5.52299E-05	5.3438E-05	4.68708E-05
EG11405	1.69927E-05	3.12717E-05	1.94681E-05	2.99125E-05
G0-10441	2.92651E-05	7.92316E-05	7.16668E-05	5.63891E-05
EG11421	5.56038E-06	8.26494E-06	0	1.11107E-05
EG10175	1.77082E-06	1.57929E-05	1.18684E-05	1.81978E-05
EG10176	6.31861E-06	8.05027E-06	3.9091E-06	9.73993E-06
EG10177	4.69383E-06	2.07007E-05	1.86148E-06	1.91707E-05
EG10178	0.001259003	0.000827242	0.001305878	0.000837826
EG10179	0.001244804	0.000757501	0.001204304	0.000783823
EG10180	0.000855756	0.000883802	0.000873985	0.00086176
EG10181	0.000897243	0.001038485	0.000814395	0.000976158
EG10182	0.000531231	0.000619573	0.00056513	0.000687808
EG10183	5.1274E-05	0.000239528	9.59473E-05	0.000256952
EG10184	0.000238669	0.000152584	0.000278729	0.000205121
EG10185	6.53757E-05	0.000313881	9.86305E-05	0.000396026
EG10186	0.000117906	0.000507937	0.00022044	0.000545322
EG10187	0.000201411	0.000288928	0.000206107	0.000308471
EG10188	2.45846E-05	3.09355E-05	3.06696E-05	4.31468E-05
EG10189	0.000111208	0.00027108	0.000144504	0.000321661
EG10190	4.89333E-05	0.000229834	7.32984E-05	0.000285621
EG10191	5.49087E-05	0.000224039	6.18723E-05	0.0002738
EG10192	0.001000525	0.001295497	0.001108623	0.001636483
EG10193	7.13338E-05	0.000170697	8.15681E-05	0.00020441
EG10194	0.000158576	0.000466577	0.00022283	0.000632732
EG10195	8.11914E-05	0.000182853	0.00013826	0.000252836
EG10043	0.000460363	0.000243072	0.000497896	0.000246763
EG10196	3.7009E-05	5.13684E-05	2.57504E-05	5.72028E-05
G7991	0	0	5.81082E-06	0
EG10197	2.30016E-05	0.000127414	4.12471E-05	0.000155014
EG10198	2.04706E-05	0.000114634	2.25799E-05	0.000135351
EG10003	1.09456E-05	1.95235E-05	2.70867E-05	2.34338E-05
EG10200	0.000110964	0.00012066	0.000116511	0.000122524
G7622	1.55869E-05	8.10553E-06	9.83983E-06	5.99304E-06
EG12754	1.1271E-05	8.77552E-06	1.71096E-05	1.23333E-05
EG10201	5.64296E-05	7.58399E-05	5.25083E-05	9.72386E-05
EG10202	1.22142E-05	2.89001E-05	1.01953E-05	2.29122E-05
EG10203	0.0002385	0.00014619	0.000234123	0.000176933
EG11893	1.50087E-05	5.28131E-05	1.43702E-05	6.91616E-05
EG11407	0.00070532	0.000688791	0.000788169	0.00064608
EG11408	0.000315789	0.000442021	0.000307946	0.000400814
EG10204	0.000162427	0.000197419	0.000150012	0.00020566
EG11183	0.000275103	0.000341827	0.000292013	0.000330769
EG10205	0.000463048	0.000517415	0.000543494	0.000494051
EG10206	0.000108062	0.000112469	0.000109854	0.000123388
EG10207	0.000273469	0.000310418	0.000320546	0.000300423
EG10208	4.62132E-05	8.43137E-05	6.17554E-05	4.55912E-05
EG10209	7.22849E-05	0.00011528	8.13092E-05	0.00019047
EG12392	4.21993E-06	3.06773E-05	9.2143E-06	1.27547E-05
EG10210	3.36901E-05	3.01621E-05	3.5051E-05	4.41865E-05
EG11418	0.000217829	0.000184409	0.00018988	0.000203724
EG10211	2.52744E-05	4.56806E-05	2.39394E-05	3.92617E-05
EG10212	0.000102525	7.63477E-05	9.18428E-05	0.000112411
G7767	0.000139757	0.000101884	0.000129463	0.000167685
EG20044	0.000135121	0.000144905	0.000154025	0.000123761
EG11889	1.88487E-05	1.10066E-05	1.13371E-05	6.72563E-06
EG11225	0.000308127	0.000264435	0.00031573	0.000294592
EG10006	2.79885E-06	1.46598E-05	5.13051E-06	7.45687E-06
G6347	1.5947E-05	9.20031E-06	1.95455E-05	1.75216E-05
G7679	3.04845E-06	6.21424E-06	1.88597E-06	4.17697E-06
G7826	2.83811E-05	4.79662E-05	6.1514E-05	4.26573E-05
G7827	2.45311E-05	3.15795E-05	1.55454E-05	3.76388E-05
G7038	0.000173234	0.000163648	0.000164681	0.00015776
EG10213	7.61696E-05	7.56946E-05	6.08677E-05	4.82697E-05
EG10214	0.000374918	0.000488628	0.000383779	0.000502543
G6781	8.36208E-05	4.62462E-05	6.29337E-05	2.99336E-05
G6780	8.96835E-06	8.30996E-06	1.1349E-05	6.28383E-06
G6779	6.97372E-06	7.70026E-06	6.71127E-06	2.38884E-05
G6778	7.18286E-06	1.07663E-05	1.04559E-05	1.59207E-05
G6777	1.30462E-05	1.31826E-05	1.29882E-05	1.92627E-05
G6782	0.000207081	8.8553E-05	0.000178798	0.000115362
EG10215	0.000463585	0.000866976	0.000521461	0.000968599
G6247	1.72626E-05	3.47267E-05	3.93465E-05	6.69134E-05
EG10216	0.000307716	0.000314766	0.000291228	0.000415571
EG10218	6.54162E-05	8.9755E-05	6.80997E-05	8.29535E-05
EG11440	0.000816067	0.000730301	0.000815315	0.000749275
EG10463	4.59463E-05	0.000325129	4.49615E-05	0.000317283
G7682	7.92598E-05	6.33076E-05	7.13525E-05	7.10085E-05
EG11652	1.64E-05	3.43267E-05	1.44944E-05	1.33757E-05
EG10219	0.000206465	0.000166263	0.000230114	0.000163044
EG10220	0.000581591	0.000378086	0.000602844	0.000357131
EG10221	0.000234177	0.000189367	0.000266821	0.000289368
EG10222	0.000705473	0.000515083	0.000768029	0.000485103
EG10223	4.28567E-05	0.000207207	6.23189E-05	0.000254085
G7319	0.000142407	0.00028135	0.000149464	0.000241966
EG10004	6.18199E-05	7.52809E-05	4.89518E-05	9.53519E-05
EG11257	3.73681E-06	9.52182E-06	1.15592E-06	1.28004E-05
EG12396	2.53887E-05	2.38597E-05	2.78632E-05	1.82978E-05
G6808	1.45168E-05	3.19463E-05	1.90507E-05	4.36996E-05
G6434	1.25516E-06	1.99894E-05	0	2.20352E-05
G6972	1.06285E-05	2.8508E-05	5.47955E-06	2.25153E-05
G6673	0.000113305	6.0328E-05	9.62532E-05	5.15566E-05
EG12880	8.83679E-06	1.34237E-05	1.08639E-05	1.39709E-05
G6980	8.25114E-05	9.01065E-05	8.92692E-05	5.1516E-05
G7049	4.40402E-05	4.38847E-05	3.85605E-05	7.03727E-05
G6532	4.90983E-06	3.32318E-05	7.59383E-06	2.36511E-05
EG11643	2.0594E-05	0.000177702	2.26824E-05	0.000172353
EG10224	4.06857E-05	4.60763E-05	4.19513E-05	4.83917E-05
EG20049	2.22685E-05	1.89142E-05	1.18285E-05	1.61807E-05
GB4478	7.98488E-06	9.71077E-06	1.49696E-05	1.11895E-05
EG20051	1.51819E-05	1.57159E-05	2.00569E-05	2.60027E-05
G7789	1.81317E-05	2.46408E-05	3.73914E-05	3.31252E-05
EG20053	3.22528E-07	8.21837E-07	0	2.20963E-06
EG10225	2.00547E-05	6.47522E-05	3.03097E-05	5.7875E-05
G6627	0.000174443	0.000251024	0.000202755	0.000305445
G6626	0.000261549	0.00030385	0.000249305	0.000414114
EG12399	0.000372651	0.000260978	0.000407879	0.000308557
G6628	6.95047E-06	2.60124E-05	7.6146E-06	2.45527E-05
EG12780	0.000172174	0.000135751	0.000171709	0.000124482
EG10226	2.55532E-05	2.21382E-05	2.95099E-05	8.75321E-06
EG10227	0	0	0	0
EG10228	0	0	0	6.18408E-06
EG31115	0	0	2.43397E-05	0.000107813
G6115	1.42169E-05	2.66665E-05	1.50663E-05	2.23207E-05
EG11193	0.000102614	0.000108196	0.000134473	0.000134195
EG11491	1.14834E-05	4.11964E-05	9.65944E-06	3.93362E-05
EG11357	4.11018E-05	6.74336E-05	4.93771E-05	9.8954E-05
G6558	2.03428E-05	2.80778E-05	1.74797E-05	2.61315E-05
G6110	0.000559233	0.000578139	0.000479426	0.000519961
G0-9981	0.0010525	0.000619871	0.000639882	0.000595218
EG11570	2.86196E-05	6.31591E-05	3.10907E-05	8.40308E-05
G6353	8.7611E-07	4.09278E-06	2.71009E-06	1.00037E-06
G6356	6.60582E-06	9.14803E-06	2.96144E-06	1.03302E-05
G7565	0.000651229	0.000331111	0.000695376	0.000234637
EG11648	3.83832E-05	2.31295E-05	2.4602E-05	4.35309E-05
EG10230	0.002869813	0.001780381	0.002828009	0.001796619
EG10231	0.000543401	0.000393534	0.000530234	0.000414572
G6986	1.19041E-05	5.87091E-06	1.90056E-05	1.44694E-05
G6985	0.000280276	0.000238633	0.000361592	0.000198664
EG10232	2.55846E-06	1.15173E-05	5.27608E-07	1.16853E-05
EG10233	6.74803E-07	1.6335E-05	5.56635E-06	1.84922E-05
EG10234	1.11014E-05	1.2299E-05	3.4838E-06	7.44023E-06
G6849	5.35695E-05	4.75162E-05	3.28618E-05	6.15543E-05
EG10235	9.59403E-05	0.000193	0.000102294	0.000232491
EG10236	5.59572E-05	0.000120447	6.55933E-05	0.000110973
EG10237	3.33397E-05	8.8553E-05	1.22358E-05	6.58127E-05
EG10238	5.06468E-05	9.946E-05	4.91359E-05	9.06413E-05
EG10239	6.49666E-05	0.000144545	6.30471E-05	0.000134589
EG10240	0.000160764	0.000249921	0.000167666	0.000260822
EG10241	0.000805341	0.000659643	0.00075009	0.000621113
EG10242	6.17399E-05	0.000101341	4.68666E-05	0.000112232
EG10243	9.0584E-05	0.000136459	9.39892E-05	9.36737E-05
EG10244	7.33661E-05	0.000123974	7.64446E-05	0.000119044
G6784	0.000169163	0.000111796	0.00015235	7.90181E-05
G6783	4.4483E-05	3.2986E-05	5.57209E-05	2.70824E-05
G6346	1.16352E-05	2.65269E-05	3.78855E-06	2.93676E-05
G6345	5.53021E-06	2.17779E-05	1.27004E-05	2.02353E-05
EG10248	0.007198147	0.004179171	0.007556568	0.003834271
EG12625	0.000345479	0.00029535	0.000352854	0.000278702
EG12626	0.000106682	0.000132977	0.000116191	0.000165316
EG12627	0.000153843	0.000133909	0.000173923	0.000121221
EG12628	0.000158512	0.000104678	0.00010996	8.59957E-05
EG11415	0.003969216	0.001635067	0.003759947	0.001421438
EG11297	0.000202196	0.000256761	0.000166651	0.000222139
EG11393	7.85364E-05	0.000149089	8.50284E-05	0.000138548
EG11070	0.000154259	0.000251834	0.00011128	0.000251147
EG12178	4.27343E-05	4.19297E-05	3.74795E-05	3.07074E-05
G6333	5.30357E-05	5.40564E-05	3.22357E-05	2.7729E-05
EG10249	1.12965E-05	1.879E-05	1.06772E-05	2.04228E-05
EG13161	2.0495E-05	1.13529E-05	1.24039E-05	1.44989E-05
EG10250	5.29857E-06	8.73617E-06	1.92825E-06	4.27062E-06
G7047	5.95755E-05	5.25479E-05	5.67034E-05	3.13961E-05
G7045	1.98585E-05	8.43362E-05	1.13757E-05	2.64541E-05
EG11852	8.28344E-05	2.42611E-05	0.000103082	2.4461E-05
G6877	4.93886E-05	0.000105698	5.20693E-05	9.45696E-05
EG12232	2.9504E-05	4.30114E-05	3.97824E-05	3.64419E-05
EG12469	1.11551E-05	1.96784E-05	9.4376E-06	2.05754E-05
G6378	1.99791E-05	6.88347E-05	1.18961E-05	5.49432E-05
EG11932	5.50413E-05	8.70174E-05	5.88248E-05	8.05093E-05
EG11311	0.000155414	0.000415264	0.00014734	0.000318682
EG12022	2.19952E-06	1.17697E-05	1.36076E-06	1.28085E-05
EG10251	7.35932E-05	7.98713E-05	6.93247E-05	4.04593E-05
EG12715	5.74851E-05	7.59025E-05	3.62824E-05	8.89098E-05
G6237	7.18551E-05	0.000108944	8.86314E-05	9.31646E-05
EG12161	0	8.37663E-06	0	1.85E-05
EG11639	7.22849E-05	9.38661E-05	4.25223E-05	0.000102378
EG12445	3.54616E-06	1.26504E-05	2.19388E-06	2.30799E-05
EG10252	9.43808E-07	7.90191E-06	2.9195E-06	5.08043E-06
EG10253	8.34057E-06	5.90353E-06	5.73334E-06	7.93624E-06
EG10254	2.03428E-05	1.83585E-05	3.45224E-05	5.22631E-05
G0-41	9.92925E-06	3.79513E-05	1.36508E-05	4.535E-05
G0-9562	0.00029504	0.000137347	0.000318844	0.000106896
EG10255	5.71388E-05	4.56347E-05	3.34152E-05	2.92132E-05
G6164	6.7377E-05	5.06017E-05	8.40988E-05	7.53133E-05
G6163	1.24672E-06	2.06491E-05	2.57101E-06	2.66914E-05
G6162	6.60377E-07	1.40928E-05	1.87253E-06	1.5552E-05
G6161	8.11734E-06	1.55129E-05	5.23115E-06	2.86747E-05
G6160	3.51923E-06	2.46603E-05	4.23348E-06	3.51606E-05
G6165	1.41126E-06	2.42734E-05	4.36549E-06	8.45995E-06
EG10256	5.39149E-05	6.04146E-05	5.29129E-05	5.67404E-05
EG10257	2.16339E-05	3.43069E-05	1.73234E-05	3.11406E-05
EG11735	5.14728E-05	5.30482E-05	5.57784E-05	5.39066E-05
G6527	7.542E-05	6.68857E-05	9.75888E-05	0.000114611
G6525	5.92884E-05	0.000125468	6.16507E-05	0.000115315
EG12099	0.00011768	0.000183665	0.000101623	0.000149907
G7174	7.31154E-05	6.90023E-05	6.88746E-05	8.65772E-05
G7173	0.00082588	0.000661543	0.000823465	0.000396812
G7176	1.72041E-06	3.06867E-06	4.25743E-06	6.48257E-06
EG11383	0.000103301	0.000124299	0.000117691	0.000128873
G6480	6.95047E-06	1.57427E-05	1.5926E-06	7.93624E-06
G6482	3.52734E-06	7.9667E-06	2.97578E-06	1.09844E-05
G6481	0	6.0549E-06	6.12537E-07	1.22096E-05
G6483	2.72568E-06	1.33946E-05	5.62092E-06	1.20044E-05
EG12166	1.0693E-06	1.158E-05	5.51283E-06	9.1572E-06
EG11354	4.26627E-06	3.0801E-05	9.53113E-06	1.15695E-05
EG11439	9.75505E-06	4.48806E-06	4.47044E-06	1.90284E-05
EG11693	0	4.03532E-06	3.6287E-07	6.63028E-06
EG10629	2.50467E-06	4.14843E-05	0	4.07537E-05
G7233	1.43309E-06	1.00421E-05	0	1.16589E-05
EG13283	1.08389E-06	3.45236E-06	1.11761E-06	3.24875E-06
G6622	2.45311E-05	6.2508E-05	3.23203E-05	5.83547E-05
EG11336	0	3.0018E-06	1.82204E-06	1.00884E-06
EG10258	0.002380496	0.001110082	0.002246663	0.001232775
EG10259	0.000432102	0.000559768	0.000451299	0.000725736
EG10260	0.000419945	0.000706566	0.0005588	0.000862442
EG10261	8.72355E-05	0.00022319	0.000144065	0.000221081
EG10262	6.11104E-05	0.000305444	7.13206E-05	0.0003209
EG10263	0.000155318	0.000231194	0.000206859	0.000276217
EG10264	0.000405641	0.000396914	0.000455034	0.000487582
EG11105	0.000496606	0.000649388	0.000597223	0.00099203
EG11104	1.0334E-05	4.50197E-05	1.99361E-05	4.16795E-05
EG12297	2.6147E-05	2.31924E-05	2.04762E-05	3.45793E-05
EG11741	0	8.01384E-06	0	1.07732E-06
EG10268	3.28369E-06	2.16153E-05	2.25722E-06	2.71832E-05
EG10269	3.51376E-05	4.20185E-05	4.00444E-05	4.1177E-05
EG10368	0.000392906	0.000515691	0.000462462	0.00068205
EG11211	2.98487E-06	2.77068E-05	5.27608E-06	2.62918E-05
G7836	3.9717E-05	4.59546E-05	4.68028E-05	3.88714E-05
G7201	7.21634E-05	0.000169364	8.38071E-05	0.000126199
EG11613	2.283E-06	1.32506E-05	1.30779E-06	7.82038E-06
EG12267	5.10194E-05	0.000106138	5.99765E-05	8.56945E-05
EG11914	1.97211E-05	4.41233E-05	2.57901E-05	2.71864E-05
EG10270	9.39004E-05	0.000180038	0.000109161	0.000165557
EG12332	0.00032637	0.000246408	0.000255508	0.000283634
G0-10737	0	0	0	0
G6309	7.72275E-06	4.67363E-05	0	6.61354E-06
G6829	0	1.2299E-05	0	6.61354E-06
EG11826	1.41495E-05	3.48365E-05	1.47868E-05	3.27493E-05
G6503	0	2.13953E-05	1.92394E-06	1.5979E-06
EG12343	0.000101257	9.71534E-05	9.22903E-05	0.00013189
G7281	1.78217E-06	5.29804E-06	0	4.06987E-06
EG50006	2.20455E-05	4.2521E-05	3.53598E-05	3.61851E-05
EG50007	2.58295E-05	2.99165E-05	3.05068E-05	3.7E-05
G7288	2.05029E-06	1.2016E-05	5.49657E-06	7.72555E-06
G7285	0	2.64902E-06	3.06268E-07	1.5262E-06
G7283	7.02068E-07	4.47237E-06	7.23907E-07	1.20246E-06
G7282	2.37913E-06	5.19626E-06	1.4018E-06	5.23908E-06
G7284	9.96483E-07	1.26958E-06	0	5.97352E-06
G7270	1.9145E-05	3.07549E-05	5.23554E-05	3.84932E-05
G7271	2.14833E-05	1.04653E-05	4.69092E-05	2.16443E-05
G7287	1.41846E-06	1.8072E-06	4.38776E-06	0
G7286	0	0	0	1.24004E-05
G7291	0	0	0	4.46414E-06
G7290	7.12869E-06	1.58941E-05	4.90029E-06	3.0524E-06
EG12190	1.18811E-05	1.46327E-05	1.38842E-05	1.9671E-05
G7292	7.44693E-06	7.90651E-06	0	1.27547E-05
G7289	3.11215E-06	3.96506E-06	0	2.66516E-06
EG11609	0.000221737	0.000177106	0.000218147	0.000150982
EG11610	4.6994E-05	3.87327E-05	5.59934E-05	4.03437E-05
EG10271	0.000406248	0.000400476	0.00041011	0.000480062
EG10272	0.000199704	0.000261917	0.000223076	0.000269944
G6295	0	2.01257E-06	0	0
G7016	6.35292E-05	9.69675E-05	6.74511E-05	0.000100191
EG12739	0.000322566	0.000302926	0.000315998	0.000348398
EG12738	6.96652E-05	0.000161154	7.05082E-05	0.000211144
G0-10696	0.000133449	9.91793E-05	6.30668E-05	0.00021904
EG10273	0.000227397	0.000267194	0.000260983	0.000258731
EG10274	0.000716906	0.000716692	0.000725472	0.000716017
EG11317	0.000377119	0.00053646	0.000399022	0.000569873
EG12606	0.000336443	0.000619871	0.000332022	0.000587742
EG11318	0.003408284	0.00256912	0.00342187	0.002604383
EG10277	0.000203269	0.000411019	0.00023303	0.00045596
EG11528	0.000504768	0.000265322	0.000539545	0.000303267
EG11394	0.000169177	0.000238151	0.000148823	0.000278613
EG11284	0.000483789	0.000673469	0.000399825	0.000577988
EG10278	0.000672476	0.000458284	0.000463618	0.000312336
EG10279	0.001072467	0.000807651	0.000986056	0.000651315
EG11530	0.000825894	0.000648233	0.000779153	0.000478293
G6105	0.001056983	0.000804908	0.000854022	0.000619903
G36	0.000476928	0.000359738	0.000410194	0.00026179
G7213	0.000489873	0.00036556	0.000470016	0.000342693
G7212	0.000434915	0.000331423	0.000393917	0.000242749
EG12357	2.45167E-06	1.87414E-06	2.52793E-07	1.67963E-06
EG10280	0.001096526	0.000442963	0.000871866	0.000305199
G6244	0.000117061	9.85401E-05	0.000125013	7.69756E-05
EG10281	0.000151752	0.000167513	0.000154681	0.000216263
EG11158	8.73557E-05	0.000241948	4.85611E-05	0.000204261
EG10282	0.003090643	0.001974239	0.003085653	0.002142124
G7129	0.000959601	0.000555537	0.000896345	0.000539936
EG10283	0.000128573	9.36055E-05	0.00015022	9.2232E-05
EG11788	4.31706E-07	7.70026E-06	1.33541E-06	8.87282E-06
EG11859	1.65011E-05	3.69502E-05	9.79618E-06	5.90936E-05
EG10284	0.000111208	0.000146827	0.000145645	0.000122116
EG10285	8.73663E-06	1.43466E-05	9.0084E-06	2.39417E-05
EG11227	9.57742E-07	5.22951E-06	4.23229E-07	1.17169E-05
EG11228	0	1.56093E-05	1.94351E-06	9.68491E-06
EG11229	1.27532E-06	1.54358E-05	3.28747E-06	5.46072E-06
EG11858	0.000138873	0.000263308	0.000124166	0.000206951
EG11857	4.71062E-05	9.47311E-05	2.76191E-05	0.000105992
EG11856	2.03269E-05	0.000115286	3.3129E-05	6.4014E-05
G6287	2.50017E-07	1.27414E-06	0	0
EG11328	0.000146456	0.000221382	0.000153572	0.000310364
G7961	2.41876E-05	3.25875E-05	2.752E-05	6.04742E-05
G6706	0.000129343	7.09597E-05	0.000116755	7.17415E-05
EG10286	8.1612E-05	7.44987E-05	8.78496E-05	0.000118276
EG10287	6.37319E-05	8.17865E-05	6.04763E-05	7.19799E-05
EG10288	2.17072E-05	3.03154E-05	1.29129E-05	4.43286E-05
EG10289	1.22015E-05	7.10644E-05	1.79729E-06	7.31428E-05
EG10290	2.76933E-05	5.60374E-05	3.02344E-05	7.90524E-05
EG10291	8.78795E-05	0.000172017	0.000116973	0.000150515
EG10292	0.000105787	0.000135336	0.000124403	0.000143002
EG12101	0.000214001	0.000209731	0.000220658	0.000256884
EG12102	0.000182113	0.000146902	0.000213519	0.000178104
EG12933	8.44614E-05	7.17391E-05	9.07175E-05	5.72615E-05
EG10293	0.000158363	0.000457346	0.000187082	0.00050741
EG10294	5.44708E-05	3.71978E-05	6.91955E-05	5.52303E-05
EG10295	7.10379E-05	4.81832E-05	4.47917E-05	4.28907E-05
EG10296	1.61832E-05	5.49821E-05	2.56717E-05	4.6196E-05
EG10297	7.355E-07	2.34267E-06	3.79189E-07	3.1493E-06
EG10298	2.89778E-05	4.54804E-05	2.38168E-05	3.45263E-05
EG10299	0.000103304	0.000186822	0.000107232	0.000157933
G6266	0	1.33221E-05	5.70797E-06	2.21232E-05
G6267	1.81782E-05	1.56671E-05	5.51283E-06	1.37358E-05
EG10300	0.000225967	0.000314422	0.000242783	0.000317799
EG30027	0	0	0	2.50618E-05
EG10301	1.26372E-05	1.35449E-05	1.53055E-05	1.58038E-05
EG10302	0.000192903	0.000268027	0.000191431	0.000287105
EG10303	1.97684E-05	4.6085E-05	2.84065E-05	6.33939E-05
EG10304	4.38977E-05	8.65555E-05	5.81956E-05	0.000127099
EG10305	6.31861E-05	5.78427E-05	4.43996E-05	3.28673E-05
EG10306	0.000200136	0.0002528	0.000221283	0.000314732
G7949	0.000966723	0.000839065	0.00105947	0.000809316
EG10307	0.000263495	0.000165651	0.000222488	0.000159909
EG11873	0.000187501	0.000909065	0.000212858	0.000806016
EG10308	0.007708567	0.00191526	0.007590414	0.00202179
EG10309	1.79813E-05	4.40562E-05	1.56883E-05	2.60593E-05
EG10310	1.32116E-05	7.31843E-06	1.00689E-05	7.87065E-06
EG10311	1.07539E-05	1.61189E-05	1.04361E-05	8.66757E-06
EG10312	1.32723E-05	8.89979E-06	1.65662E-05	1.19642E-05
EG10313	4.71218E-06	5.00299E-06	2.59134E-05	6.72563E-06
EG10314	2.97877E-05	2.31924E-05	2.30358E-05	1.5589E-05
EG10315	2.1244E-05	2.35357E-05	1.42857E-05	2.61026E-05
EG11974	8.7267E-05	1.2791E-05	0.000155278	5.02629E-05
EG11103	0	8.39365E-06	0	6.77025E-06
EG10317	5.33572E-05	0.00016995	9.84513E-05	0.000144295
G6414	5.95494E-05	5.05019E-05	5.04775E-05	6.91423E-05
EG11562	0	2.06738E-06	0	0
EG11563	0	0	0	1.51648E-06
EG11564	0	2.47701E-06	3.007E-06	1.66495E-06
EG11565	0	0	0	0
G7865	0.000107447	9.06919E-05	0.000140564	7.82122E-05
G7716	0.000217491	0.000315	0.000200455	0.000318914
EG11080	0.000237243	0.00025031	0.000235067	0.000244436
EG10318	0.000193985	0.000197118	0.00019759	0.00016007
EG12697	7.19014E-05	0.000102803	9.72032E-05	0.000124517
G357	3.15931E-06	1.12704E-05	4.56061E-06	3.24664E-06
G358	0	5.09657E-06	0	3.42572E-06
G359	1.0297E-06	1.3119E-06	0	7.05444E-06
G360	0	1.52678E-05	1.54454E-05	9.23614E-06
G361	2.75949E-06	2.28524E-05	5.335E-06	1.06342E-05
G362	0	1.33532E-05	1.70635E-06	1.41719E-05
G363	3.72822E-06	6.1071E-06	3.29502E-06	8.20991E-06
G364	0	8.36122E-06	1.23033E-06	0
G365	5.3173E-06	4.35506E-06	3.5246E-06	1.23597E-05
G366	2.65623E-06	1.35368E-05	1.36943E-06	6.06592E-06
EG11967	2.283E-06	5.17098E-06	2.87713E-06	2.08544E-05
EG11545	8.74273E-06	2.6176E-05	1.08176E-05	2.39585E-05
G369	2.69508E-05	3.43369E-05	2.63266E-05	6.55955E-05
G6562	1.10007E-05	5.09657E-06	1.03118E-05	1.54157E-05
G370	1.80532E-06	1.20115E-05	4.13661E-07	6.52765E-06
G7028	3.62949E-07	7.8611E-06	0	6.21638E-07
EG10319	1.44051E-06	8.25883E-06	8.91193E-06	3.70084E-06
EG10320	2.61385E-05	4.08706E-05	3.92023E-05	4.06987E-06
G7027	1.06114E-06	0	0	9.0873E-06
EG11355	0	2.95177E-06	1.19445E-06	0
EG10321	3.09219E-05	4.68497E-05	2.84369E-05	3.76932E-05
